statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,default_profile_image,geo_enabled,profile_use_background_image,utc_offset,is_translator,protected,verified,followers_friends_ratio,friends_followers_ratio,friends_followers_gap,account_age_days,tweets_per_day,statuses_followers_ratio,statuses_friends_ratio,favourites_statuses_ratio,has_description,description_length,description_has_spam_keyword,description_has_url,name_length,screen_name_length,screen_name_digit_ratio,screen_name_has_digits,screen_name_has_spam_keyword,spam_keyword_count,label
2939,222,155,888,0,1.0,,1.0,1.0,,,,,1.4230769230769231,0.695067264573991,-67,295.0,9.96271186440678,13.179372197309418,18.83974358974359,0.3020408163265306,1,16,0,0,6,9,0.0,0,0,0,0
9374,338,149,996,1,,,1.0,1.0,32400.0,,,,2.2533333333333334,0.43952802359882,-189,1916.0,4.892484342379959,27.651917404129797,62.49333333333333,0.10624,1,55,0,0,9,9,0.0,0,0,0,0
61,3,37,0,0,,,,1.0,,,,,0.0789473684210526,9.25,34,71.0,0.8591549295774648,15.25,1.605263157894737,0.0,0,0,0,0,14,13,0.0,0,0,0,1
53,7,41,0,0,,,,1.0,,,,,0.1666666666666666,5.125,34,69.0,0.7681159420289855,6.625,1.261904761904762,0.0,0,0,0,0,11,10,0.0,0,0,0,1
540,933,539,0,47,,,1.0,1.0,-14400.0,,,,1.727777777777778,0.5770877944325482,-394,2505.0,0.2155688622754491,0.5781584582441114,1.0,0.0,1,103,1,0,15,12,0.0,0,0,1,1
129650,1808,858,19629,45,,,1.0,1.0,-14400.0,,,,2.104772991850989,0.4742951907131011,-950,1536.0,84.40755208333333,71.66943062465451,150.9313154831199,0.1513987551195131,1,159,0,0,16,10,0.0,0,0,0,0
12159,711,1744,0,3,,,,1.0,-18000.0,,,,0.4074498567335243,2.449438202247191,1033,986.0,12.331643002028397,17.077247191011235,6.967908309455588,0.0,1,38,0,0,15,15,0.0666666666666666,1,0,0,1
4321,525,561,2193,3,,,,1.0,-18000.0,,,,0.9341637010676156,1.0665399239543727,36,1618.0,2.670580964153276,8.214828897338403,7.688612099644128,0.507403979639056,1,44,0,0,12,12,0.0,0,0,0,0
40,725,533,0,43,,,1.0,1.0,-14400.0,,,,1.357677902621723,0.7341597796143251,-192,2505.0,0.0159680638722554,0.0550964187327823,0.0749063670411985,0.0,1,99,1,0,12,12,0.0,0,0,1,1
57,8,40,0,0,,,,1.0,,,,,0.1951219512195122,4.444444444444445,32,62.0,0.9193548387096774,6.333333333333333,1.3902439024390243,0.0,0,0,0,0,14,13,0.0,0,0,0,1
45,6,41,0,0,,,,1.0,,,,,0.1428571428571428,5.857142857142857,35,59.0,0.7627118644067796,6.428571428571429,1.0714285714285714,0.0,0,0,0,0,16,15,0.0,0,0,0,1
41,5,42,0,0,,,,1.0,,,,,0.1162790697674418,7.0,37,56.0,0.7321428571428571,6.833333333333333,0.9534883720930232,0.0,0,0,0,0,15,14,0.0,0,0,0,1
128,298,1105,0,9,,,,,,,,,0.2694394213381555,3.695652173913044,807,,,0.4280936454849498,0.1157323688969258,0.0,1,80,0,0,9,15,0.0666666666666666,1,0,0,1
11079,1276,337,2852,53,,,,,-25200.0,,,,3.775147928994083,0.2638997650743931,-939,2338.0,4.738665526090676,8.675802662490211,32.77810650887574,0.2574007220216606,1,151,0,1,14,13,0.0,0,0,0,0
46377,645,706,0,3,,,,1.0,,,,,0.9123055162659124,1.0928792569659442,61,601.0,77.16638935108153,71.79102167182663,65.5968882602546,0.0,1,49,0,0,13,14,0.0,0,0,0,1
26443,3218,1943,10545,10,,,1.0,1.0,10800.0,,,,1.6553497942386832,0.6036036036036037,-1275,1046.0,25.280114722753343,8.21466293880087,13.602366255144032,0.3987672061715323,1,125,0,0,5,12,0.0,0,0,0,0
1890,252,889,345,3,,,,1.0,-18000.0,,,,0.2831460674157303,3.513833992094862,637,1753.0,1.0781517398745009,7.470355731225297,2.1235955056179776,0.1824431517715494,1,60,0,0,11,10,0.0,0,0,0,0
34655,999,908,928,4,,,1.0,1.0,-25200.0,,,,1.099009900990099,0.908,-91,1226.0,28.26672104404568,34.655,38.124312431243126,0.0267774699907663,1,21,0,0,5,13,0.0,0,0,0,0
58,0,42,0,0,,,,1.0,,,,,0.0,42.0,42,74.0,0.7837837837837838,58.0,1.3488372093023255,0.0,0,0,0,0,14,13,0.0,0,0,0,1
2317,151,472,1048,5,,,,1.0,7200.0,,,,0.3192389006342495,3.1052631578947367,321,1434.0,1.6157601115760112,15.24342105263158,4.898520084566596,0.452113891285591,1,93,0,0,7,7,0.0,0,0,0,0
43,7,41,0,0,,,,1.0,,,,,0.1666666666666666,5.125,34,68.0,0.6323529411764706,5.375,1.0238095238095235,0.0,0,0,0,0,13,12,0.0,0,0,0,1
97,2097,1436,0,12,,,,,,,,,1.4592901878914406,0.684461391801716,-661,,,0.046234509056244,0.0675017397355602,0.0,1,34,0,0,14,13,0.0,0,0,0,1
70,3,40,0,0,,,,1.0,,,,,0.073170731707317,10.0,37,71.0,0.9859154929577464,17.5,1.7073170731707317,0.0,0,0,0,0,16,15,0.0,0,0,0,1
16534,1158,1999,10911,25,,,,1.0,-18000.0,,,,0.579,1.724762726488352,841,1774.0,9.320180383314543,14.26574633304573,8.267,0.6598729966737225,1,62,1,0,14,7,0.0,0,0,1,0
249,943,2001,0,3,,,,,,,,,0.471028971028971,2.1197033898305087,1058,,,0.263771186440678,0.1243756243756243,0.0,0,0,0,0,16,11,0.0,0,0,0,1
87,5,44,0,0,,,,1.0,,,,,0.1111111111111111,7.333333333333333,39,74.0,1.1756756756756757,14.5,1.9333333333333331,0.0,0,0,0,0,10,9,0.0,0,0,0,1
16484,282,306,2791,2,,,1.0,1.0,28800.0,,1.0,,0.9185667752442996,1.0812720848056536,24,2287.0,7.2076956711849585,58.24734982332156,53.69381107491856,0.1693054291780406,0,0,0,0,13,9,0.0,0,0,0,0
75,4,33,0,0,,,,1.0,,,,,0.1176470588235294,6.6,29,73.0,1.0273972602739727,15.0,2.2058823529411766,0.0,0,0,0,0,16,15,0.0,0,0,0,1
1752,4371,4503,0,16,1.0,,,1.0,10800.0,,,,0.9704706927175843,1.0299634034766698,132,761.0,2.302233902759527,0.4007319304666056,0.38898756660746,0.0,1,52,1,0,9,10,0.0,0,0,1,1
45,1,41,0,0,,,,1.0,,,,,0.0238095238095238,20.5,40,58.0,0.7758620689655172,22.5,1.0714285714285714,0.0,0,0,0,0,12,11,0.0,0,0,0,1
125,312,249,0,20,,,1.0,1.0,-14400.0,,,,1.248,0.7955271565495208,-63,2557.0,0.0488854125928822,0.3993610223642173,0.5,0.0,1,110,1,0,18,12,0.0,0,0,1,1
45,2,38,0,0,,,,1.0,,,,,0.0512820512820512,12.666666666666666,36,55.0,0.8181818181818182,15.0,1.1538461538461535,0.0,0,0,0,0,13,12,0.0,0,0,0,1
7453,261,354,6643,0,,,1.0,1.0,-25200.0,,,,0.7352112676056338,1.3511450381679388,93,1386.0,5.3773448773448775,28.446564885496183,20.994366197183098,0.8911993560504428,1,21,0,0,6,15,0.0,0,0,0,0
78,5,34,0,1,,,,1.0,,,,,0.1428571428571428,5.666666666666667,29,73.0,1.0684931506849316,13.0,2.2285714285714286,0.0,0,0,0,0,13,12,0.0,0,0,0,1
5,353,295,0,10,,,1.0,1.0,-14400.0,,,,1.1925675675675675,0.8333333333333334,-58,2579.0,0.0019387359441644,0.0141242937853107,0.0168918918918918,0.0,1,109,1,0,19,12,0.0,0,0,1,1
10485,678,550,1510,5,,,,1.0,32400.0,,,,1.2304900181488203,0.8100147275405007,-128,1462.0,7.171682626538988,15.441826215022092,19.029038112522684,0.1440015258439824,1,6,0,0,4,14,0.0,0,0,0,0
1307,118,399,241,1,,,1.0,1.0,,,,,0.295,3.3529411764705883,281,2348.0,0.5566439522998297,10.983193277310924,3.2675,0.1842507645259938,1,98,0,0,15,7,0.2857142857142857,1,0,0,0
23645,1008,1756,897,66,1.0,,1.0,1.0,-18000.0,,,,0.5737051792828686,1.740336967294351,748,2341.0,10.100384451089278,23.434093161546084,13.457598178713717,0.0379345343821365,1,142,0,1,13,10,0.0,0,0,0,0
15871,1145,897,7538,7,,,1.0,1.0,7200.0,,,,1.2750556792873051,0.7827225130890052,-248,634.0,25.033123028391167,13.849040139616056,17.673719376391983,0.4749243951612903,1,35,0,0,11,12,0.0,0,0,0,0
72,8,48,0,0,,,,1.0,,,,,0.1632653061224489,5.333333333333333,40,73.0,0.9863013698630136,8.0,1.469387755102041,0.0,0,0,0,0,16,15,0.0,0,0,0,1
1340,399,258,0,96,,,1.0,1.0,-14400.0,,,,1.5405405405405406,0.645,-141,2567.0,0.5220101285547332,3.35,5.173745173745174,0.0,1,122,1,0,15,11,0.0,0,0,1,1
35,4,39,0,0,,,,1.0,,,,,0.1,7.8,35,58.0,0.603448275862069,7.0,0.875,0.0,0,0,0,0,14,13,0.0,0,0,0,1
27,321,254,0,14,,,1.0,1.0,-14400.0,,,,1.258823529411765,0.7888198757763976,-67,2457.0,0.0109890109890109,0.0838509316770186,0.1058823529411764,0.0,1,119,1,0,18,12,0.0,0,0,1,1
28,436,192,0,113,,,1.0,1.0,-18000.0,,,,2.2590673575129534,0.4393592677345537,-244,2560.0,0.0109375,0.0640732265446224,0.1450777202072538,0.0,1,114,1,0,20,12,0.0833333333333333,1,0,1,1
7,286,278,0,3,,,1.0,1.0,-25200.0,,,,1.025089605734767,0.9686411149825784,-8,1742.0,0.0040183696900114,0.024390243902439,0.025089605734767,0.0,1,135,1,0,19,11,0.0,0,0,1,1
64,3,35,0,0,,,,1.0,,,,,0.0833333333333333,8.75,32,68.0,0.9411764705882352,16.0,1.7777777777777777,0.0,0,0,0,0,16,15,0.0,0,1,2,1
80,10,38,0,0,,,,1.0,,,,,0.2564102564102564,3.4545454545454546,28,75.0,1.0666666666666669,7.272727272727272,2.051282051282051,0.0,0,0,0,0,13,12,0.0,0,0,0,1
79,31,61,232,0,1.0,,,1.0,,,,,0.5,1.90625,30,366.0,0.2158469945355191,2.46875,1.2741935483870968,2.9,1,27,0,0,3,14,0.0714285714285714,1,0,0,0
1041,78,204,125,0,1.0,,1.0,1.0,,,,,0.3804878048780488,2.5822784810126582,126,382.0,2.725130890052356,13.177215189873415,5.078048780487805,0.1199616122840691,0,0,0,0,8,6,0.1666666666666666,1,0,0,0
44,2,28,0,0,,,,1.0,,,,,0.0689655172413793,9.333333333333334,26,57.0,0.7719298245614035,14.666666666666666,1.5172413793103448,0.0,0,0,0,0,14,13,0.0,0,0,0,1
48,3,35,0,0,,,,1.0,,,,,0.0833333333333333,8.75,32,62.0,0.7741935483870968,12.0,1.3333333333333333,0.0,0,0,0,0,16,15,0.0,0,0,0,1
44,4,35,0,0,,,,1.0,,,,,0.1111111111111111,7.0,31,58.0,0.7586206896551724,8.8,1.2222222222222223,0.0,0,0,0,0,12,11,0.0,0,0,0,1
15921,213,212,3681,1,,,1.0,1.0,28800.0,,,,1.0,0.9906542056074766,-1,1130.0,14.089380530973452,74.39719626168224,74.74647887323944,0.2311895490516266,1,79,0,0,12,13,0.0,0,0,0,0
128568,2431,1652,120,6,,,1.0,1.0,-18000.0,,,,1.470659407138536,0.6792763157894737,-779,2074.0,61.990356798457086,52.86513157894737,77.77858439201452,0.0009333509632959,0,0,0,0,3,9,0.1111111111111111,1,0,0,0
56,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,874.0,0.0640732265446224,56.0,56.0,0.0,1,71,1,0,15,14,0.0,0,0,1,1
11,323,1655,0,4,,,,,,,,,0.1950483091787439,5.1080246913580245,1332,,,0.0339506172839506,0.0066425120772946,0.0,0,0,0,0,14,15,0.1333333333333333,1,0,0,1
24875,1639,1997,8372,39,,,,1.0,-18000.0,,,,0.8203203203203203,1.2176829268292684,358,1410.0,17.641843971631207,15.167682926829269,12.44994994994995,0.3365492844508763,1,40,0,0,11,11,0.0,0,0,0,0
3207,460,121,547,10,1.0,,1.0,1.0,,,,,3.7704918032786887,0.2624728850325379,-339,52.0,61.67307692307692,6.956616052060737,26.28688524590164,0.1705112219451371,1,30,0,0,7,7,0.0,0,0,0,0
40,5,37,0,0,,,,1.0,,,,,0.131578947368421,6.166666666666667,32,57.0,0.7017543859649122,6.666666666666667,1.0526315789473684,0.0,0,0,0,0,13,12,0.0,0,0,0,1
9601,982,1026,7344,1,,,1.0,1.0,28800.0,,,,0.9561830574488802,1.0437436419125128,44,1067.0,8.998125585754451,9.76703967446592,9.34858812074002,0.7648406581962092,1,95,0,0,7,13,0.0,0,0,0,0
3,316,305,0,3,,,1.0,1.0,-14400.0,,,,1.0326797385620916,0.9621451104100948,-11,2549.0,0.0011769321302471,0.0094637223974763,0.0098039215686274,0.0,1,114,1,0,19,13,0.0,0,0,1,1
101,434,1842,0,0,,,,,,,,,0.235485621269669,4.23448275862069,1408,,,0.232183908045977,0.0548019533369506,0.0,1,28,0,0,11,13,0.0,0,0,0,1
78,4,32,0,0,,,,1.0,,,,,0.1212121212121212,6.4,28,71.0,1.0985915492957747,15.6,2.363636363636364,0.0,0,0,0,0,15,14,0.0,0,0,0,1
1162,1012,1305,0,3,1.0,,,1.0,10800.0,,,,0.774885145482389,1.288252714708786,293,446.0,2.6053811659192827,1.1470878578479764,0.889739663093415,0.0,1,14,0,0,9,14,0.0,0,0,0,1
49,10,47,0,0,,,,1.0,,,,,0.2083333333333333,4.2727272727272725,37,63.0,0.7777777777777778,4.454545454545454,1.0208333333333333,0.0,0,0,0,0,13,12,0.0,0,0,0,1
40,0,17,0,0,,,,1.0,,,,,0.0,17.0,17,68.0,0.5882352941176471,40.0,2.2222222222222223,0.0,0,0,0,0,14,13,0.0,0,0,0,1
1889,123,340,873,0,,,1.0,,3600.0,,,,0.3607038123167155,2.7419354838709675,217,996.0,1.8965863453815264,15.233870967741936,5.53958944281525,0.4619047619047619,1,34,0,0,15,12,0.0,0,0,0,0
72,4,41,0,0,,,,1.0,,,,,0.0952380952380952,8.2,37,74.0,0.972972972972973,14.4,1.7142857142857142,0.0,0,0,0,0,13,12,0.0,0,0,0,1
45,168,737,0,0,,,,,,,,,0.2276422764227642,4.3609467455621305,569,,,0.2662721893491124,0.0609756097560975,0.0,0,0,0,0,15,13,0.0,0,0,0,1
1475,1382,1467,0,2,1.0,,,1.0,10800.0,,,,0.94141689373297,1.0607375271149675,85,450.0,3.2777777777777777,1.0665220535068691,1.004768392370572,0.0,1,34,0,0,17,15,0.0,0,0,0,1
1082,88,210,684,0,,,1.0,,,,,,0.4170616113744075,2.359550561797753,122,365.0,2.964383561643836,12.157303370786517,5.127962085308057,0.631578947368421,1,107,0,0,9,15,0.2666666666666666,1,0,0,0
1,176,579,0,3,,,,,,,,,0.3034482758620689,3.2711864406779663,403,,,0.0056497175141242,0.0017241379310344,0.0,0,0,0,0,7,11,0.1818181818181818,1,0,0,1
121,1,0,0,0,,,,1.0,10800.0,,,,1.0,0.0,-1,874.0,0.1384439359267734,60.5,121.0,0.0,1,104,0,0,11,10,0.0,0,0,0,1
1,111,530,0,0,,,,,,,,,0.2090395480225988,4.732142857142857,419,,,0.0089285714285714,0.0018832391713747,0.0,0,0,0,0,6,10,0.2,1,0,0,1
39,5,37,0,0,,,,1.0,,,,,0.131578947368421,6.166666666666667,32,58.0,0.6724137931034483,6.5,1.0263157894736843,0.0,0,0,0,0,13,12,0.0,0,0,0,1
10208,910,1869,1,3,1.0,,,1.0,,,,,0.4866310160427807,2.051591657519209,959,776.0,13.154639175257731,11.205268935236004,5.458823529411765,9.795278675678324e-05,1,64,0,0,16,8,0.0,0,0,0,1
4,284,277,0,2,,,1.0,1.0,-25200.0,,,,1.0215827338129495,0.9719298245614036,-7,1691.0,0.0023654642223536,0.0140350877192982,0.014388489208633,0.0,1,140,1,0,20,11,0.0,0,0,1,1
43,5,41,0,0,,,,1.0,,,,,0.119047619047619,6.833333333333333,36,60.0,0.7166666666666667,7.166666666666667,1.0238095238095235,0.0,0,0,0,0,11,10,0.0,0,0,0,1
63,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,803.0,0.0784557907845579,63.0,63.0,0.0,1,121,0,0,15,14,0.0,0,0,0,1
1,215,184,0,14,,,1.0,1.0,-14400.0,,,,1.162162162162162,0.8518518518518519,-31,2545.0,0.0003929273084479,0.0046296296296296,0.0054054054054054,0.0,1,134,1,0,20,14,0.0,0,0,1,1
60,6,41,0,0,,,,1.0,,,,,0.1428571428571428,5.857142857142857,35,66.0,0.9090909090909092,8.571428571428571,1.4285714285714286,0.0,0,0,0,0,14,13,0.0,0,0,0,1
8401,366,304,2298,2,,,1.0,1.0,,,,,1.2,0.8283378746594006,-62,542.0,15.5,22.89100817438692,27.544262295081968,0.2735063080218995,1,148,1,0,6,11,0.0,0,0,1,0
3,105,1687,0,0,,,,,,,,,0.0622037914691943,15.91509433962264,1582,,,0.0283018867924528,0.0017772511848341,0.0,0,0,0,0,12,15,0.3333333333333333,1,0,0,1
60,3,38,0,0,,,,1.0,,,,,0.0769230769230769,9.5,35,62.0,0.967741935483871,15.0,1.5384615384615383,0.0,0,0,0,0,14,13,0.0,0,0,0,1
1365,278,208,932,0,1.0,,1.0,1.0,,,,,1.3301435406698563,0.7455197132616488,-70,366.0,3.7295081967213113,4.89247311827957,6.5311004784689,0.6822840409956076,1,54,0,0,5,8,0.0,0,0,0,0
2,10,196,0,0,,,,,,,,,0.0507614213197969,17.818181818181817,186,,,0.1818181818181818,0.0101522842639593,0.0,0,0,0,0,3,9,0.0,0,0,0,1
6506,254,214,5472,1,1.0,,1.0,1.0,-25200.0,,,,1.181395348837209,0.8392156862745098,-40,154.0,42.24675324675325,25.51372549019608,30.260465116279068,0.8409405255878285,1,21,0,0,6,11,0.0,0,0,0,0
31,941,1975,0,1,,,,,,,,,0.4762145748987854,2.096602972399151,1034,,,0.0329087048832271,0.0156882591093117,0.0,1,64,0,0,14,10,0.0,0,0,0,1
45091,87,74,41503,9,,,1.0,1.0,32400.0,,,,1.16,0.8409090909090909,-13,349.0,129.20057306590255,512.3977272727273,601.2133333333334,0.9204071675685266,1,1,0,0,8,8,0.0,0,0,0,0
61,3,41,0,0,,1.0,,1.0,,,,,0.0714285714285714,10.25,38,69.0,0.8840579710144928,15.25,1.4523809523809523,0.0,0,0,0,0,11,10,0.0,0,0,0,1
3085,183,221,3183,2,,,1.0,1.0,-14400.0,,,,0.8243243243243243,1.201086956521739,38,1228.0,2.512214983713355,16.766304347826086,13.896396396396396,1.0314322747893714,1,160,0,0,20,13,0.0,0,0,0,0
60020,499,371,85654,7,,,,1.0,-25200.0,,,,1.3413978494623655,0.742,-128,559.0,107.37030411449015,120.04,161.34408602150538,1.4270671931490644,0,0,0,0,3,12,0.0,0,0,0,0
38,5,30,0,0,,,,1.0,,,,,0.1612903225806451,5.0,25,69.0,0.5507246376811594,6.333333333333333,1.2258064516129032,0.0,0,0,0,0,13,12,0.0,0,0,0,1
1597,336,312,19,12,,,1.0,1.0,28800.0,,,,1.073482428115016,0.9258160237388724,-24,2243.0,0.7119928666963887,4.738872403560831,5.10223642172524,0.0118898623279098,1,138,1,0,14,11,0.0,0,0,1,0
256,864,2001,4,4,,,,,,,,,0.4315684315684315,2.313294797687861,1137,,,0.2959537572254335,0.1278721278721278,0.0155642023346303,1,159,0,0,14,8,0.0,0,0,0,1
957,35,131,86,0,1.0,,,1.0,,,,,0.2651515151515151,3.638888888888889,96,359.0,2.6657381615598887,26.58333333333333,7.25,0.0897703549060542,1,18,0,0,3,9,0.4444444444444444,1,0,0,0
46,5,45,0,0,,,,1.0,,,,,0.108695652173913,7.5,40,68.0,0.6764705882352942,7.666666666666667,1.0,0.0,0,0,0,0,11,10,0.0,0,0,0,1
2859,209,296,1395,1,1.0,,,1.0,,,,,0.7037037037037037,1.4095238095238096,87,259.0,11.038610038610038,13.614285714285714,9.626262626262626,0.4877622377622377,1,46,0,0,11,7,0.2857142857142857,1,0,0,0
349,5962,5977,0,5,,,,1.0,10800.0,,,,0.9973235195717632,1.0023478115042763,15,874.0,0.3993135011441647,0.0585275867851752,0.0583807293409167,0.0,1,41,0,0,4,10,0.0,0,0,0,1
35047,15346,2904,1683,59,,,1.0,1.0,-18000.0,,,,5.282616179001721,0.1892226493777285,-12442,2174.0,16.12097516099356,2.2836384961230207,12.064371772805508,0.0480198584797991,1,100,1,1,3,7,0.0,0,0,2,0
2844,656,386,4979,1,1.0,,,1.0,,,,,1.6950904392764858,0.5875190258751902,-270,886.0,3.2099322799097068,4.328767123287672,7.348837209302325,1.7500878734622145,1,38,0,0,15,15,0.5333333333333333,1,0,0,0
1972,247,244,182,6,,,,1.0,,,,,1.0081632653061223,0.9838709677419356,-3,2181.0,0.9041723979825768,7.951612903225806,8.048979591836735,0.0922453117080587,1,67,1,0,11,10,0.0,0,0,1,0
120,302,252,0,22,,,1.0,1.0,-14400.0,,,,1.1936758893280632,0.8316831683168316,-50,2558.0,0.0469116497263487,0.396039603960396,0.4743083003952569,0.0,1,120,1,0,18,12,0.0,0,0,1,1
41546,3031,2485,2558,17,,,1.0,1.0,-25200.0,,,,1.2192276749798874,0.8195910290237467,-546,1341.0,30.981357196122296,13.702506596306067,16.71198712791633,0.0615688256673165,1,94,0,0,3,14,0.0,0,0,0,0
75,5,40,0,1,,,,1.0,,,,,0.1219512195121951,6.666666666666667,35,74.0,1.0135135135135136,12.5,1.829268292682927,0.0,0,0,0,0,11,10,0.0,0,0,0,1
65,8,38,0,0,,,,1.0,,,,,0.2051282051282051,4.222222222222222,30,72.0,0.9027777777777778,7.222222222222222,1.6666666666666667,0.0,0,0,0,0,15,14,0.0,0,0,0,1
4854,337,256,1407,4,1.0,,1.0,1.0,,,,,1.311284046692607,0.757396449704142,-81,602.0,8.06312292358804,14.36094674556213,18.88715953307393,0.2898043254376931,0,0,0,0,13,13,0.0769230769230769,1,0,0,0
11567,102,123,6072,0,,,,1.0,-14400.0,,,,0.8225806451612904,1.194174757281553,21,813.0,14.227552275522756,112.3009708737864,93.28225806451611,0.524896265560166,1,64,0,0,9,14,0.0,0,0,0,0
7511,113,97,196,6,,,,1.0,-25200.0,,,,1.153061224489796,0.8508771929824561,-16,1204.0,6.238372093023256,65.8859649122807,76.64285714285714,0.0260915867944621,1,23,0,0,13,12,0.0,0,0,0,0
62597,10273,98,39633,77,,,1.0,1.0,28800.0,,,,103.76767676767676,0.00953864123029,-10175,1060.0,59.05377358490566,6.092758419310882,632.2929292929293,0.633135243937506,1,20,0,0,5,8,0.0,0,0,0,0
76,4,35,0,0,,,,1.0,,,,,0.1111111111111111,7.0,31,74.0,1.027027027027027,15.2,2.111111111111111,0.0,0,0,0,0,14,13,0.0,0,0,0,1
18,239,185,0,15,,,1.0,1.0,-14400.0,,,,1.2849462365591398,0.7708333333333334,-54,2564.0,0.0070202808112324,0.075,0.0967741935483871,0.0,1,133,1,0,20,14,0.0,0,0,1,1
73,12,15,15,1,,,,1.0,28800.0,,,,0.75,1.1538461538461535,3,114.0,0.6403508771929824,5.615384615384615,4.5625,0.2027027027027027,1,30,0,0,7,9,0.0,0,0,0,0
2,113,580,0,2,,,,,,,,,0.1944922547332186,5.087719298245614,467,,,0.0175438596491228,0.0034423407917383,0.0,0,0,0,0,7,12,0.25,1,0,0,1
2,55,1546,0,1,,,,,,,,,0.0355526826115061,27.607142857142858,1491,,,0.0357142857142857,0.0012928248222365,0.0,0,0,0,0,11,13,0.2307692307692307,1,0,0,1
1486,1391,1473,4817,6,1.0,,,1.0,,,,,0.9436906377204884,1.0581896551724137,82,110.0,13.50909090909091,1.067528735632184,1.0081411126187243,3.2394082044384667,1,14,0,0,11,13,0.0,0,0,0,0
46,3,37,0,0,,,,1.0,,,,,0.0789473684210526,9.25,34,58.0,0.7931034482758621,11.5,1.2105263157894737,0.0,0,0,0,0,13,12,0.0,0,0,0,1
27226,3420,1519,8380,181,,,1.0,1.0,28800.0,,,,2.25,0.4440222157263958,-1901,2915.0,9.339965694682675,7.958491669102601,17.91184210526316,0.3077827156866345,1,160,0,0,11,5,0.0,0,0,0,0
67,9,48,0,0,,,,1.0,,,,,0.1836734693877551,4.8,39,62.0,1.0806451612903225,6.7,1.3673469387755102,0.0,0,0,0,0,13,12,0.0,0,0,0,1
46,3,40,0,0,,,,1.0,,,,,0.073170731707317,10.0,37,68.0,0.6764705882352942,11.5,1.1219512195121952,0.0,0,0,0,0,15,14,0.0,0,0,0,1
227,687,564,0,18,,,1.0,1.0,-14400.0,,,,1.215929203539823,0.8197674418604651,-123,2489.0,0.0912012856568903,0.3299418604651162,0.4017699115044247,0.0,1,117,1,0,17,15,0.0,0,0,1,1
2045,252,438,378,4,1.0,,1.0,1.0,,,,,0.5740318906605922,1.7312252964426875,186,2243.0,0.9117253678109676,8.08300395256917,4.658314350797267,0.1847507331378299,1,129,1,0,11,12,0.0,0,0,1,0
33,1,39,0,0,,,,1.0,,,,,0.025,19.5,38,57.0,0.5789473684210527,16.5,0.825,0.0,0,0,0,0,15,14,0.0,0,0,0,1
61,2,20,9,0,1.0,1.0,,1.0,,,,,0.0952380952380952,6.666666666666667,18,858.0,0.071095571095571,20.33333333333333,2.9047619047619047,0.1451612903225806,0,0,0,0,13,13,0.0769230769230769,1,0,0,0
59,7,36,0,0,,,,1.0,,,,,0.1891891891891892,4.5,29,70.0,0.8428571428571429,7.375,1.5945945945945943,0.0,0,0,0,0,11,10,0.0,0,0,0,1
250,426,1833,0,3,,,,,,,,,0.2322791712104689,4.292740046838407,1407,,,0.585480093676815,0.1363140676117775,0.0,0,0,0,0,16,11,0.2727272727272727,1,0,0,1
44,5,40,0,0,,,,1.0,,,,,0.1219512195121951,6.666666666666667,35,68.0,0.6470588235294118,7.333333333333333,1.0731707317073171,0.0,0,0,0,0,13,12,0.0,0,0,0,1
28,246,1952,0,3,,,,,,,,,0.1259600614439324,7.902834008097166,1706,,,0.1133603238866396,0.014336917562724,0.0,0,0,0,0,8,15,0.0,0,0,0,1
98,14,51,580,0,1.0,,1.0,1.0,,,,,0.2692307692307692,3.4,37,202.0,0.4851485148514851,6.533333333333333,1.8846153846153848,5.858585858585859,1,3,0,0,1,12,0.6666666666666666,1,0,0,0
18295,146,80,5781,4,,,1.0,1.0,-25200.0,,,,1.8024691358024687,0.54421768707483,-66,490.0,37.33673469387755,124.45578231292517,225.8641975308642,0.3159707039790118,1,106,0,0,6,9,0.0,0,0,0,0
15488,1022,271,16773,22,1.0,,1.0,1.0,,,,,3.757352941176471,0.2649071358748778,-751,289.0,53.5916955017301,15.13978494623656,56.94117647058823,1.0828975401898122,1,58,0,0,4,13,0.0,0,0,0,0
41,4,40,0,0,,,,1.0,,,,,0.0975609756097561,8.0,36,54.0,0.7592592592592593,8.2,1.0,0.0,0,0,0,0,13,12,0.0,0,0,0,1
43,3,41,0,0,,,,1.0,,,,,0.0714285714285714,10.25,38,55.0,0.7818181818181819,10.75,1.0238095238095235,0.0,0,0,0,0,11,10,0.0,0,0,0,1
43,6,42,0,0,,,,1.0,,,,,0.1395348837209302,6.0,36,56.0,0.7678571428571429,6.142857142857143,1.0,0.0,0,0,0,0,14,13,0.0,0,0,0,1
452,992,1791,2,13,,,,,,,,,0.5535714285714286,1.8036253776435045,799,,,0.4551863041289023,0.2522321428571428,0.0044150110375275,1,23,0,0,22,8,0.0,0,0,0,1
59,10,37,0,1,,,,1.0,,,,,0.2631578947368421,3.363636363636364,27,67.0,0.8805970149253731,5.363636363636363,1.5526315789473684,0.0,0,0,0,0,15,14,0.0,0,0,0,1
85,3,41,0,0,,,,1.0,,,,,0.0714285714285714,10.25,38,74.0,1.148648648648649,21.25,2.023809523809524,0.0,0,0,0,0,16,15,0.0,0,0,0,1
